sample_time,observation_number,height_m,status,rc_throttle
2026-02-03T15:56:01.512580+00:00,1,0.0500,,
2026-02-03T15:56:01.712580+00:00,3,0.0500,,
2026-02-03T15:56:01.912580+00:00,5,0.0500,,
2026-02-03T15:56:02.112580+00:00,7,0.0500,,
2026-02-03T15:56:02.312580+00:00,9,0.0500,,
2026-02-03T15:56:02.512580+00:00,11,0.0500,,
2026-02-03T15:56:02.712580+00:00,13,0.0500,,
2026-02-03T15:56:02.912580+00:00,15,0.0500,,
2026-02-03T15:56:03.112580+00:00,17,0.0500,,
2026-02-03T15:56:03.312580+00:00,19,0.0500,,
2026-02-03T15:56:03.512580+00:00,21,0.0500,,
2026-02-03T15:56:03.712580+00:00,23,0.0500,,
2026-02-03T15:56:03.912580+00:00,25,0.0500,,
2026-02-03T15:56:04.112580+00:00,27,0.0500,,
2026-02-03T15:56:04.312580+00:00,29,0.0500,,
2026-02-03T15:56:04.512580+00:00,31,0.0500,,
2026-02-03T15:56:04.712580+00:00,33,0.0500,,
2026-02-03T15:56:04.912580+00:00,35,0.0500,,
2026-02-03T15:56:05.112580+00:00,37,0.0500,,
2026-02-03T15:56:05.312580+00:00,39,0.0500,,
2026-02-03T15:56:05.512580+00:00,41,0.0500,,
2026-02-03T15:56:05.712580+00:00,43,0.0500,,
2026-02-03T15:56:05.912580+00:00,45,0.0500,,
2026-02-03T15:56:06.112580+00:00,47,0.0500,,
2026-02-03T15:56:06.312580+00:00,49,0.0500,,
2026-02-03T15:56:06.512580+00:00,51,0.0500,,
2026-02-03T15:56:06.712580+00:00,53,0.0500,,
2026-02-03T15:56:06.912580+00:00,55,0.0500,,
2026-02-03T15:56:07.112580+00:00,57,0.0500,,
2026-02-03T15:56:07.312580+00:00,59,0.0500,,
2026-02-03T15:56:07.512580+00:00,61,0.0500,,
2026-02-03T15:56:07.712580+00:00,63,0.0500,,
2026-02-03T15:56:07.912580+00:00,65,0.0500,,
2026-02-03T15:56:08.112580+00:00,67,0.0500,,
2026-02-03T15:56:08.312580+00:00,69,0.0500,,
2026-02-03T15:56:08.512580+00:00,71,0.0500,,
2026-02-03T15:56:08.712580+00:00,73,0.0500,,
2026-02-03T15:56:08.912580+00:00,75,0.0500,,
2026-02-03T15:56:09.112580+00:00,77,0.0500,,
2026-02-03T15:56:09.312580+00:00,79,0.0500,,
2026-02-03T15:56:09.512580+00:00,81,0.0500,,
2026-02-03T15:56:09.712580+00:00,83,0.0500,,
2026-02-03T15:56:09.912580+00:00,85,0.0500,,
2026-02-03T15:56:10.112580+00:00,87,0.0500,,1000.0
2026-02-03T15:56:10.312580+00:00,89,0.0500,,1000.0
2026-02-03T15:56:10.512580+00:00,91,0.0500,,1000.0
2026-02-03T15:56:10.712580+00:00,93,0.0500,,1000.0
2026-02-03T15:56:10.912580+00:00,95,0.0500,,1000.0
2026-02-03T15:56:11.112580+00:00,97,0.0500,ARMING(18.9s) | CMD_TIMEOUT | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:11.312580+00:00,99,0.0500,ARMING(18.9s) | CMD_TIMEOUT | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:11.512580+00:00,101,0.0500,ARMING(18.9s) | CMD_TIMEOUT | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:11.712580+00:00,103,0.0500,ARMING(18.9s) | CMD_TIMEOUT | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:11.912580+00:00,105,0.0500,ARMING(18.9s) | CMD_TIMEOUT | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:12.112580+00:00,107,0.0500,ARMING(18.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:12.312580+00:00,109,0.0500,ARMING(18.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:12.512580+00:00,111,0.0500,ARMING(18.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:12.712580+00:00,113,0.0500,ARMING(18.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:12.912580+00:00,115,0.0500,ARMING(18.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:13.112580+00:00,117,0.0500,ARMING(17.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:13.312580+00:00,119,0.0500,ARMING(17.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:13.512580+00:00,121,0.0500,ARMING(17.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:13.712580+00:00,123,0.0500,ARMING(17.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:13.912580+00:00,125,0.0500,ARMING(17.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:14.112580+00:00,127,0.0500,ARMING(16.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:14.312580+00:00,129,0.0500,ARMING(16.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:14.512580+00:00,131,0.0500,ARMING(16.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:14.712580+00:00,133,0.0500,ARMING(16.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:14.912580+00:00,135,0.0500,ARMING(16.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:15.112580+00:00,137,0.0500,ARMING(15.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:15.312580+00:00,139,0.0500,ARMING(15.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:15.512580+00:00,141,0.0500,ARMING(15.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:15.712580+00:00,143,0.0500,ARMING(15.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:15.912580+00:00,145,0.0500,ARMING(15.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:16.112580+00:00,147,0.0500,ARMING(14.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:16.312580+00:00,149,0.0500,ARMING(14.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:16.512580+00:00,151,0.0500,ARMING(14.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:16.712580+00:00,153,0.0500,ARMING(14.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:16.912580+00:00,155,0.0500,ARMING(14.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:17.112580+00:00,157,0.0500,ARMING(13.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:17.312580+00:00,159,0.0500,ARMING(13.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:17.512580+00:00,161,0.0500,ARMING(13.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:17.712580+00:00,163,0.0500,ARMING(13.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:17.912580+00:00,165,0.0500,ARMING(13.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:18.112580+00:00,167,0.0500,ARMING(12.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:18.312580+00:00,169,0.0500,ARMING(12.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:18.512580+00:00,171,0.0500,ARMING(12.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:18.712580+00:00,173,0.0500,ARMING(12.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:18.912580+00:00,175,0.0500,ARMING(12.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:19.112580+00:00,177,0.0500,ARMING(11.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:19.312580+00:00,179,0.0500,ARMING(11.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:19.512580+00:00,181,0.0500,ARMING(11.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:19.712580+00:00,183,0.0500,ARMING(11.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:19.912580+00:00,185,0.0500,ARMING(11.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:20.112580+00:00,187,0.0500,ARMING(10.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:20.312580+00:00,189,0.0500,ARMING(10.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:20.512580+00:00,191,0.0500,ARMING(10.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:20.712580+00:00,193,0.0500,ARMING(10.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:20.912580+00:00,195,0.0500,ARMING(10.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:21.112580+00:00,197,0.0500,ARMING(9.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:21.312580+00:00,199,0.0500,ARMING(9.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:21.512580+00:00,201,0.0500,ARMING(9.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:21.712580+00:00,203,0.0500,ARMING(9.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:21.912580+00:00,205,0.0500,ARMING(9.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:22.112580+00:00,207,0.0500,ARMING(8.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:22.312580+00:00,209,0.0500,ARMING(8.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:22.512580+00:00,211,0.0500,ARMING(8.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:22.712580+00:00,213,0.0500,ARMING(8.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:22.912580+00:00,215,0.0500,ARMING(8.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:23.112580+00:00,217,0.0500,ARMING(7.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:23.312580+00:00,219,0.0500,ARMING(7.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:23.512580+00:00,221,0.0500,ARMING(7.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:23.712580+00:00,223,0.0500,ARMING(7.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:23.912580+00:00,225,0.0500,ARMING(7.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:24.112580+00:00,227,0.0500,ARMING(6.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:24.312580+00:00,229,0.0500,ARMING(6.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:24.512580+00:00,231,0.0500,ARMING(6.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:24.712580+00:00,233,0.0500,ARMING(6.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:24.912580+00:00,235,0.0500,ARMING(6.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:25.112580+00:00,237,0.0500,ARMING(5.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:25.312580+00:00,239,0.0500,ARMING(5.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:25.512580+00:00,241,0.0500,ARMING(5.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:25.712580+00:00,243,0.0500,ARMING(5.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:25.912580+00:00,245,0.0500,ARMING(5.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:26.112580+00:00,247,0.0500,ARMING(4.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:26.312580+00:00,249,0.0500,ARMING(4.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:26.512580+00:00,251,0.0500,ARMING(4.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:26.712580+00:00,253,0.0500,ARMING(4.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:26.912580+00:00,255,0.0500,ARMING(4.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:27.112580+00:00,257,0.0500,ARMING(3.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:27.312580+00:00,259,0.0500,ARMING(3.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:27.512580+00:00,261,0.0500,ARMING(3.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:27.712580+00:00,263,0.0500,ARMING(3.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:27.912580+00:00,265,0.0500,ARMING(3.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:28.112580+00:00,267,0.0500,ARMING(2.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:28.312580+00:00,269,0.0500,ARMING(2.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:28.512580+00:00,271,0.0500,ARMING(2.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:28.712580+00:00,273,0.0500,ARMING(2.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:28.912580+00:00,275,0.0500,ARMING(2.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:29.112580+00:00,277,0.0500,ARMING(1.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:29.312580+00:00,279,0.0500,ARMING(1.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:29.512580+00:00,281,0.0500,ARMING(1.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:29.712580+00:00,283,0.0500,ARMING(1.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:29.912580+00:00,285,0.0500,ARMING(1.0s) | CRUISE_DIRECTION_MODE,1000.0
2026-02-03T15:56:30.112580+00:00,287,0.0500,RISING(alt=0.05m;target=3.00m;timeout=20.0s) | CRUISE_DIRECTION_MODE,1600.0
2026-02-03T15:56:30.312580+00:00,289,0.2088,RISING(alt=0.05m;target=3.00m;timeout=20.0s) | CRUISE_DIRECTION_MODE,1600.0
2026-02-03T15:56:30.512580+00:00,291,0.4880,RISING(alt=0.05m;target=3.00m;timeout=20.0s) | CRUISE_DIRECTION_MODE,1600.0
2026-02-03T15:56:30.712580+00:00,293,0.7162,RISING(alt=0.05m;target=3.00m;timeout=20.0s) | CRUISE_DIRECTION_MODE,1600.0
2026-02-03T15:56:30.912580+00:00,295,0.8916,RISING(alt=0.05m;target=3.00m;timeout=20.0s) | CRUISE_DIRECTION_MODE,1600.0
2026-02-03T15:56:31.112580+00:00,297,1.0360,RISING(alt=0.94m;target=3.00m;timeout=19.0s) | CRUISE_DIRECTION_MODE,1600.0
2026-02-03T15:56:31.312580+00:00,299,1.1702,RISING(alt=0.94m;target=3.00m;timeout=19.0s) | CRUISE_DIRECTION_MODE,1600.0
2026-02-03T15:56:31.512580+00:00,301,1.2870,RISING(alt=0.94m;target=3.00m;timeout=19.0s) | CRUISE_DIRECTION_MODE,1600.0
2026-02-03T15:56:31.712580+00:00,303,1.4016,RISING(alt=0.94m;target=3.00m;timeout=19.0s) | CRUISE_DIRECTION_MODE,1600.0
2026-02-03T15:56:31.912580+00:00,305,1.5084,RISING(alt=0.94m;target=3.00m;timeout=19.0s) | CRUISE_DIRECTION_MODE,1600.0
2026-02-03T15:56:32.112580+00:00,307,1.6138,RISING(alt=1.54m;target=3.00m;timeout=18.0s) | CRUISE_DIRECTION_MODE,1600.0
2026-02-03T15:56:32.312580+00:00,309,1.7164,RISING(alt=1.54m;target=3.00m;timeout=18.0s) | CRUISE_DIRECTION_MODE,1600.0
2026-02-03T15:56:32.512580+00:00,311,1.8306,RISING(alt=1.54m;target=3.00m;timeout=18.0s) | CRUISE_DIRECTION_MODE,1600.0
2026-02-03T15:56:32.712580+00:00,313,1.9478,RISING(alt=1.54m;target=3.00m;timeout=18.0s) | CRUISE_DIRECTION_MODE,1600.0
2026-02-03T15:56:32.912580+00:00,315,2.0618,RISING(alt=1.54m;target=3.00m;timeout=18.0s) | CRUISE_DIRECTION_MODE,1600.0
2026-02-03T15:56:33.112580+00:00,316,2.1148,RISING(alt=2.10m;target=3.00m;timeout=17.0s) | CRUISE_DIRECTION_MODE,1600.0
2026-02-03T15:56:33.312580+00:00,318,2.3360,RISING(alt=2.10m;target=3.00m;timeout=17.0s) | CRUISE_DIRECTION_MODE,1600.0
2026-02-03T15:56:33.512580+00:00,320,2.4810,RISING(alt=2.10m;target=3.00m;timeout=17.0s) | CRUISE_DIRECTION_MODE,1600.0
2026-02-03T15:56:33.712580+00:00,322,2.6084,RISING(alt=2.10m;target=3.00m;timeout=17.0s) | CRUISE_DIRECTION_MODE,1600.0
2026-02-03T15:56:33.912580+00:00,324,2.7538,RISING(alt=2.10m;target=3.00m;timeout=17.0s) | CRUISE_DIRECTION_MODE,1600.0
2026-02-03T15:56:34.112580+00:00,326,2.9026,RISING(alt=2.80m;target=3.00m;timeout=16.0s) | CRUISE_DIRECTION_MODE,1600.0
2026-02-03T15:56:34.312580+00:00,328,3.0580,RISING(alt=2.80m;target=3.00m;timeout=16.0s) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:34.512580+00:00,330,3.2014,RISING(alt=2.80m;target=3.00m;timeout=16.0s) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:34.712580+00:00,332,3.3126,RISING(alt=2.80m;target=3.00m;timeout=16.0s) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:34.912580+00:00,334,3.4204,RISING(alt=2.80m;target=3.00m;timeout=16.0s) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:35.112580+00:00,336,3.5306,STABILIZING(2.2s) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:35.312580+00:00,338,3.6658,STABILIZING(2.2s) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:35.512580+00:00,340,3.8036,STABILIZING(2.2s) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:35.712580+00:00,342,3.9410,STABILIZING(2.2s) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:35.912580+00:00,344,4.0732,STABILIZING(2.2s) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:36.112580+00:00,346,4.2058,STABILIZING(1.2s) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:36.312580+00:00,348,4.3448,STABILIZING(1.2s) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:36.512580+00:00,350,4.4918,STABILIZING(1.2s) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:36.712580+00:00,352,4.6310,STABILIZING(1.2s) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:36.912580+00:00,354,4.7738,STABILIZING(1.2s) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:37.112580+00:00,356,4.9106,STABILIZING(0.2s) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:37.312580+00:00,358,5.0596,STABILIZING(0.2s) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:37.512580+00:00,360,5.2158,STABILIZING(0.2s) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:37.712580+00:00,362,5.3628,STABILIZING(0.2s) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:37.912580+00:00,364,5.5336,STABILIZING(0.2s) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:38.112580+00:00,365,5.6248,YAW_ALIGN(275.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:38.312580+00:00,367,5.8926,YAW_ALIGN(275.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:38.512580+00:00,369,6.0552,YAW_ALIGN(275.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:38.712580+00:00,371,6.2522,YAW_ALIGN(275.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:38.912580+00:00,373,6.4560,YAW_ALIGN(275.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:39.112580+00:00,375,6.6482,YAW_ALIGN(279.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:39.312580+00:00,377,6.8274,YAW_ALIGN(279.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:39.512580+00:00,379,7.0148,YAW_ALIGN(279.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:39.712580+00:00,381,7.2004,YAW_ALIGN(279.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:39.912580+00:00,383,7.3780,YAW_ALIGN(279.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:40.112580+00:00,385,7.5676,YAW_ALIGN(286.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:40.312580+00:00,387,7.7472,YAW_ALIGN(286.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:40.512580+00:00,389,7.9484,YAW_ALIGN(286.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:40.712580+00:00,391,8.1176,YAW_ALIGN(286.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:40.912580+00:00,393,8.3030,YAW_ALIGN(286.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:41.112580+00:00,395,8.4640,YAW_ALIGN(289.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:41.312580+00:00,397,8.6514,YAW_ALIGN(289.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:41.512580+00:00,399,8.8530,YAW_ALIGN(289.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:41.712580+00:00,401,9.0436,YAW_ALIGN(289.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:41.912580+00:00,403,9.2474,YAW_ALIGN(289.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:42.112580+00:00,405,9.4290,YAW_ALIGN(292.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:42.312580+00:00,407,9.6418,YAW_ALIGN(292.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:42.512580+00:00,409,9.8090,YAW_ALIGN(292.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:42.712580+00:00,411,9.9922,YAW_ALIGN(292.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:42.912580+00:00,413,10.1812,YAW_ALIGN(292.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:43.112580+00:00,415,10.2794,YAW_ALIGN(300.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:43.312580+00:00,417,10.5550,YAW_ALIGN(300.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:43.512580+00:00,419,10.7494,YAW_ALIGN(300.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:43.712580+00:00,421,10.9448,YAW_ALIGN(300.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:43.912580+00:00,423,11.1266,YAW_ALIGN(300.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:44.112580+00:00,425,11.3516,YAW_ALIGN(304.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:44.312580+00:00,427,11.5340,YAW_ALIGN(304.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:44.512580+00:00,429,11.7238,YAW_ALIGN(304.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:44.712580+00:00,431,11.9110,YAW_ALIGN(304.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:44.912580+00:00,433,12.0962,YAW_ALIGN(304.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:45.112580+00:00,435,12.2752,YAW_ALIGN(313.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:45.312580+00:00,437,12.4448,YAW_ALIGN(313.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:45.512580+00:00,439,12.6324,YAW_ALIGN(313.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:45.712580+00:00,441,12.7976,YAW_ALIGN(313.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:45.912580+00:00,443,12.9666,YAW_ALIGN(313.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:46.112580+00:00,445,13.1136,YAW_ALIGN(317.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:46.312580+00:00,447,13.2732,YAW_ALIGN(317.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:46.512580+00:00,449,13.4194,YAW_ALIGN(317.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:46.712580+00:00,451,13.5968,YAW_ALIGN(317.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:46.912580+00:00,453,13.7584,YAW_ALIGN(317.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:47.112580+00:00,455,13.8930,YAW_ALIGN(327.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:47.312580+00:00,457,14.0170,YAW_ALIGN(327.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:47.512580+00:00,459,14.1292,YAW_ALIGN(327.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:47.712580+00:00,461,14.2518,YAW_ALIGN(327.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:47.912580+00:00,463,14.3352,YAW_ALIGN(327.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:48.112580+00:00,465,14.3878,YAW_ALIGN(331.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:48.312580+00:00,467,14.4974,YAW_ALIGN(331.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:48.512580+00:00,469,14.5628,YAW_ALIGN(331.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:48.712580+00:00,471,14.6266,YAW_ALIGN(331.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:48.912580+00:00,473,14.6806,YAW_ALIGN(331.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:49.112580+00:00,475,14.7372,YAW_ALIGN(335.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:49.312580+00:00,477,14.7742,YAW_ALIGN(335.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:49.512580+00:00,479,14.7930,YAW_ALIGN(335.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:49.712580+00:00,481,14.8140,YAW_ALIGN(335.0°) | CRUISE_DIRECTION_MODE,1500.0
2026-02-03T15:56:49.912580+00:00,483,14.8436,YAW_ALIGN(335.0°) | CRUISE_DIRECTION_MODE,1500.0
